timestamp,open,high,low,close,volume
2026-06-16 08:15:00+00:00,66435.6,66541.7,66344.7,66518.7,362.1599
2026-06-16 08:30:00+00:00,66518.7,66618.8,66462.0,66583.3,449.4787
2026-06-16 08:45:00+00:00,66583.3,66956.7,66529.9,66863.7,1123.901
2026-06-16 09:00:00+00:00,66863.7,66878.6,66684.8,66735.5,633.7959
2026-06-16 09:15:00+00:00,66735.5,66735.5,66524.8,66581.3,506.7794
2026-06-16 09:30:00+00:00,66581.3,66706.4,66546.7,66669.7,382.0814
2026-06-16 09:45:00+00:00,66669.7,66699.5,66440.0,66478.4,363.7289
2026-06-16 10:00:00+00:00,66478.4,66563.0,66463.2,66509.8,308.3263
2026-06-16 10:15:00+00:00,66509.8,66749.6,66509.8,66633.4,486.6453
2026-06-16 10:30:00+00:00,66633.4,66637.4,66539.3,66579.8,233.2232
2026-06-16 10:45:00+00:00,66579.8,66592.4,66451.1,66476.1,304.6087
2026-06-16 11:00:00+00:00,66476.1,66619.3,66410.4,66484.0,324.6711
2026-06-16 11:15:00+00:00,66484.0,66556.7,66361.5,66445.0,294.0157
2026-06-16 11:30:00+00:00,66445.0,66452.5,66326.5,66376.9,216.2764
2026-06-16 11:45:00+00:00,66376.9,66460.3,66345.1,66455.9,331.9796
2026-06-16 12:00:00+00:00,66455.9,66537.9,66369.8,66520.0,408.75
2026-06-16 12:15:00+00:00,66520.0,66650.0,66510.1,66552.4,668.0899
2026-06-16 12:30:00+00:00,66552.4,66786.8,66409.8,66459.9,956.6393
2026-06-16 12:45:00+00:00,66459.9,66472.2,66325.1,66390.4,546.5683
2026-06-16 13:00:00+00:00,66390.4,66434.5,65973.0,66173.7,1229.9621
2026-06-16 13:15:00+00:00,66173.7,66240.0,65987.8,65987.9,548.8638
2026-06-16 13:30:00+00:00,65987.9,66136.8,65895.0,66099.8,1473.4607
2026-06-16 13:45:00+00:00,66099.8,66179.9,65961.8,66011.3,751.3887
2026-06-16 14:00:00+00:00,66011.3,66239.3,65979.9,65999.8,855.779
2026-06-16 14:15:00+00:00,65999.8,66035.9,65468.4,65523.1,2379.2122
2026-06-16 14:30:00+00:00,65523.1,65720.6,65328.7,65663.8,1666.3066
2026-06-16 14:45:00+00:00,65663.8,65749.8,65574.6,65630.0,721.1721
2026-06-16 15:00:00+00:00,65630.0,65855.9,65580.0,65833.9,976.6869
2026-06-16 15:15:00+00:00,65833.9,65884.8,65683.7,65789.5,656.3123
2026-06-16 15:30:00+00:00,65789.5,65980.0,65779.9,65814.5,627.8316
2026-06-16 15:45:00+00:00,65814.5,65964.8,65667.4,65841.7,740.0473
2026-06-16 16:00:00+00:00,65841.7,65932.0,65738.5,65744.1,464.5321
2026-06-16 16:15:00+00:00,65744.1,65800.0,65692.1,65763.9,374.243
2026-06-16 16:30:00+00:00,65763.9,65846.0,65676.3,65784.5,380.92
2026-06-16 16:45:00+00:00,65784.5,65800.3,65675.1,65730.7,326.7887
2026-06-16 17:00:00+00:00,65730.7,65829.5,65708.7,65761.4,268.228
2026-06-16 17:15:00+00:00,65761.4,65846.7,65677.3,65725.3,261.5481
2026-06-16 17:30:00+00:00,65725.3,65799.8,65682.1,65726.0,254.952
2026-06-16 17:45:00+00:00,65726.0,65991.6,65707.6,65946.1,723.0471
2026-06-16 18:00:00+00:00,65946.1,66225.3,65921.0,66105.0,1758.4163
2026-06-16 18:15:00+00:00,66105.0,66106.5,65838.9,65885.3,467.8461
2026-06-16 18:30:00+00:00,65885.3,65949.9,65767.0,65817.2,393.4514
2026-06-16 18:45:00+00:00,65817.2,65909.5,65792.1,65822.3,285.5158
2026-06-16 19:00:00+00:00,65822.3,65822.3,65620.3,65640.2,473.6201
2026-06-16 19:15:00+00:00,65640.2,65699.9,65528.8,65678.4,397.9788
2026-06-16 19:30:00+00:00,65678.4,65759.7,65570.0,65616.7,315.3306
2026-06-16 19:45:00+00:00,65616.7,65706.6,65531.9,65653.1,446.3689
2026-06-16 20:00:00+00:00,65653.1,65737.1,65561.1,65736.9,319.4719
2026-06-16 20:15:00+00:00,65736.9,65819.6,65659.9,65695.0,265.9942
2026-06-16 20:30:00+00:00,65695.0,65810.9,65689.9,65808.5,155.8249
2026-06-16 20:45:00+00:00,65808.5,65832.8,65791.0,65823.9,109.153
2026-06-16 21:00:00+00:00,65823.9,65908.4,65803.7,65885.2,204.0217
2026-06-16 21:15:00+00:00,65885.2,65887.9,65679.7,65696.3,320.8214
2026-06-16 21:30:00+00:00,65696.3,65724.0,65609.8,65702.8,145.454
2026-06-16 21:45:00+00:00,65702.8,65750.0,65676.6,65741.2,110.9748
2026-06-16 22:00:00+00:00,65741.2,65851.8,65677.6,65811.0,172.4342
2026-06-16 22:15:00+00:00,65811.0,65855.0,65682.9,65741.1,164.2727
2026-06-16 22:30:00+00:00,65741.1,65756.6,65666.5,65691.1,145.8321
2026-06-16 22:45:00+00:00,65691.1,65762.6,65644.6,65745.1,102.5611
2026-06-16 23:00:00+00:00,65745.1,65804.9,65690.0,65730.4,147.2375
2026-06-16 23:15:00+00:00,65730.4,65730.5,65610.0,65705.6,116.7017
2026-06-16 23:30:00+00:00,65705.6,65754.7,65676.0,65687.3,122.0945
2026-06-16 23:45:00+00:00,65687.3,65687.3,65589.9,65644.8,162.9554
2026-06-17 00:00:00+00:00,65644.8,65778.9,65644.8,65716.6,166.6956
2026-06-17 00:15:00+00:00,65716.6,65760.0,65671.8,65694.7,208.28
2026-06-17 00:30:00+00:00,65694.7,65812.4,65657.5,65794.5,179.7426
2026-06-17 00:45:00+00:00,65794.5,65820.9,65668.2,65679.3,172.0319
2026-06-17 01:00:00+00:00,65679.3,65799.9,65650.1,65765.2,230.6133
2026-06-17 01:15:00+00:00,65765.2,65765.2,65436.5,65556.8,813.2517
2026-06-17 01:30:00+00:00,65556.8,65786.0,65507.9,65729.8,344.0276
2026-06-17 01:45:00+00:00,65729.8,65926.4,65729.8,65901.0,439.4425
2026-06-17 02:00:00+00:00,65901.0,65910.7,65801.4,65865.0,177.385
2026-06-17 02:15:00+00:00,65865.0,66092.4,65837.1,66065.9,441.3714
2026-06-17 02:30:00+00:00,66065.9,66072.8,65743.6,65824.9,310.4358
2026-06-17 02:45:00+00:00,65824.9,65879.6,65790.7,65872.5,203.7678
2026-06-17 03:00:00+00:00,65872.5,65872.6,65769.9,65783.1,171.4746
2026-06-17 03:15:00+00:00,65783.1,65783.1,65671.8,65742.6,258.5425
2026-06-17 03:30:00+00:00,65742.6,65849.9,65742.6,65765.3,140.5444
2026-06-17 03:45:00+00:00,65765.3,65824.4,65729.4,65818.3,155.0156
2026-06-17 04:00:00+00:00,65818.3,65868.6,65786.6,65810.5,114.5146
2026-06-17 04:15:00+00:00,65810.5,65874.9,65749.0,65864.2,158.2812
2026-06-17 04:30:00+00:00,65864.2,65912.4,65828.5,65887.7,105.1887
2026-06-17 04:45:00+00:00,65887.7,66014.0,65852.5,65852.5,181.5487
2026-06-17 05:00:00+00:00,65852.5,65948.5,65750.2,65775.0,198.714
2026-06-17 05:15:00+00:00,65775.0,65829.9,65702.9,65816.0,150.0024
2026-06-17 05:30:00+00:00,65816.0,65897.1,65785.1,65878.8,157.6296
2026-06-17 05:45:00+00:00,65878.8,65899.0,65733.3,65796.0,136.5919
2026-06-17 06:00:00+00:00,65796.0,65829.9,65751.1,65818.7,136.5729
2026-06-17 06:15:00+00:00,65818.7,65869.3,65609.9,65615.6,176.4729
2026-06-17 06:30:00+00:00,65615.6,65705.5,65539.8,65606.5,407.2391
2026-06-17 06:45:00+00:00,65606.5,65644.5,65567.1,65589.4,176.01
2026-06-17 07:00:00+00:00,65589.4,65671.7,65517.5,65660.8,383.9422
2026-06-17 07:15:00+00:00,65660.8,65680.2,65440.1,65521.5,491.8357
2026-06-17 07:30:00+00:00,65521.5,65549.2,65446.9,65501.4,527.8384
2026-06-17 07:45:00+00:00,65501.4,65569.7,65209.9,65503.9,1452.8953
2026-06-17 08:00:00+00:00,65503.9,65545.6,65300.7,65304.6,392.8241
2026-06-17 08:15:00+00:00,65304.6,65364.2,65208.3,65291.0,456.8609
2026-06-17 08:30:00+00:00,65291.0,65291.0,64877.0,64881.3,1394.318
2026-06-17 08:45:00+00:00,64881.3,64991.3,64791.0,64889.7,638.0122
2026-06-17 09:00:00+00:00,64889.7,65004.9,64872.8,64940.3,456.9991
2026-06-17 09:15:00+00:00,64940.3,65045.0,64889.9,65012.5,292.9039
2026-06-17 09:30:00+00:00,65012.5,65029.1,64888.1,64916.9,211.1928
2026-06-17 09:45:00+00:00,64916.9,64976.0,64800.4,64880.0,265.3259
2026-06-17 10:00:00+00:00,64880.0,64964.1,64772.6,64854.8,485.8762
2026-06-17 10:15:00+00:00,64854.8,64950.0,64827.0,64907.5,272.594
2026-06-17 10:30:00+00:00,64907.5,64946.2,64832.6,64886.7,181.8584
2026-06-17 10:45:00+00:00,64886.7,64914.9,64733.3,64770.3,271.6582
2026-06-17 11:00:00+00:00,64770.3,64825.5,64531.7,64571.0,852.1554
2026-06-17 11:15:00+00:00,64571.0,64715.3,64526.4,64668.0,580.9284
2026-06-17 11:30:00+00:00,64668.0,64773.5,64634.9,64766.0,332.3107
2026-06-17 11:45:00+00:00,64766.0,64834.8,64766.0,64774.5,659.5954
2026-06-17 12:00:00+00:00,64774.5,64844.4,64720.4,64825.4,826.3429
2026-06-17 12:15:00+00:00,64825.4,64825.6,64606.7,64654.7,601.9808
2026-06-17 12:30:00+00:00,64654.7,64895.3,64550.7,64880.9,500.5301
2026-06-17 12:45:00+00:00,64880.9,65080.2,64880.2,65005.2,472.9366
2026-06-17 13:00:00+00:00,65005.2,65057.9,64941.3,65042.7,471.9379
2026-06-17 13:15:00+00:00,65042.7,65042.7,64828.9,64885.7,367.2572
2026-06-17 13:30:00+00:00,64885.7,65304.8,64804.2,65248.9,1150.9341
2026-06-17 13:45:00+00:00,65248.9,65332.8,65189.8,65235.2,763.3987
2026-06-17 14:00:00+00:00,65235.2,65321.5,65092.8,65309.3,786.4629
2026-06-17 14:15:00+00:00,65309.3,65430.7,65099.7,65215.5,733.0317
2026-06-17 14:30:00+00:00,65215.5,65260.4,65012.1,65074.0,649.6845
2026-06-17 14:45:00+00:00,65074.0,65260.0,64727.3,65072.3,2133.1723
2026-06-17 15:00:00+00:00,65072.3,65214.7,64946.7,65201.0,716.6276
2026-06-17 15:15:00+00:00,65201.0,65392.8,65159.8,65304.3,769.998
2026-06-17 15:30:00+00:00,65304.3,65490.9,65227.2,65466.4,838.6737
2026-06-17 15:45:00+00:00,65466.4,65829.7,65439.9,65712.6,1236.7576
2026-06-17 16:00:00+00:00,65712.6,65849.4,65676.9,65815.0,652.3339
2026-06-17 16:15:00+00:00,65815.0,66418.1,65778.9,66222.8,2312.5476
2026-06-17 16:30:00+00:00,66222.8,66270.9,65865.3,65926.2,1103.7107
2026-06-17 16:45:00+00:00,65926.2,65981.7,65803.2,65829.6,454.5693
2026-06-17 17:00:00+00:00,65829.6,65950.4,65755.1,65819.9,575.465
2026-06-17 17:15:00+00:00,65819.9,65981.5,65793.0,65930.0,380.0102
2026-06-17 17:30:00+00:00,65930.0,65979.0,65800.2,65826.6,286.4715
2026-06-17 17:45:00+00:00,65826.6,66159.9,65780.2,66070.2,742.4172
2026-06-17 18:00:00+00:00,66070.2,66076.5,64758.1,65264.8,10368.6148
2026-06-17 18:15:00+00:00,65264.8,65509.6,65237.2,65369.5,1553.3547
2026-06-17 18:30:00+00:00,65369.5,66030.8,65239.8,66006.0,4989.0831
2026-06-17 18:45:00+00:00,66006.0,66013.2,65322.8,65481.2,2333.0086
2026-06-17 19:00:00+00:00,65481.2,65631.9,65056.8,65335.3,1901.2957
2026-06-17 19:15:00+00:00,65335.3,65356.3,64305.7,64436.4,6684.2259
2026-06-17 19:30:00+00:00,64436.4,64653.1,64115.6,64147.0,3231.9057
2026-06-17 19:45:00+00:00,64147.0,64289.7,64015.0,64271.4,3525.1193
2026-06-17 20:00:00+00:00,64271.4,64427.8,64167.7,64187.1,1253.6746
2026-06-17 20:15:00+00:00,64187.1,64432.6,64172.9,64335.7,578.1352
2026-06-17 20:30:00+00:00,64335.7,64460.2,64199.9,64200.1,411.3494
2026-06-17 20:45:00+00:00,64200.1,64410.7,64138.8,64405.7,458.6149
2026-06-17 21:00:00+00:00,64405.7,64426.8,64230.1,64296.3,350.4739
2026-06-17 21:15:00+00:00,64296.3,64358.1,64231.2,64238.6,218.8743
2026-06-17 21:30:00+00:00,64238.6,64386.0,64129.8,64152.8,364.7832
2026-06-17 21:45:00+00:00,64152.8,64254.1,64104.0,64229.2,397.1782
2026-06-17 22:00:00+00:00,64229.2,64231.6,63884.9,64072.3,1004.1825
2026-06-17 22:15:00+00:00,64072.3,64350.0,64036.5,64336.3,387.3689
2026-06-17 22:30:00+00:00,64336.3,64411.3,64209.5,64238.2,366.4749
2026-06-17 22:45:00+00:00,64238.2,64389.5,64231.6,64265.2,208.4592
2026-06-17 23:00:00+00:00,64265.2,64380.9,64216.6,64294.5,247.7158
2026-06-17 23:15:00+00:00,64294.5,64495.2,64294.5,64466.1,262.317
2026-06-17 23:30:00+00:00,64466.1,64494.8,64366.1,64413.3,210.6329
2026-06-17 23:45:00+00:00,64413.3,64487.9,64366.0,64472.8,206.0672
2026-06-18 00:00:00+00:00,64472.8,64629.9,64455.3,64604.7,327.0349
2026-06-18 00:15:00+00:00,64604.7,64676.0,64509.8,64560.5,283.3311
2026-06-18 00:30:00+00:00,64560.5,64671.1,64470.3,64554.3,291.4194
2026-06-18 00:45:00+00:00,64554.3,64587.8,64422.9,64432.7,205.8816
2026-06-18 01:00:00+00:00,64432.7,64779.8,64429.0,64703.6,501.554
2026-06-18 01:15:00+00:00,64703.6,64713.4,64590.7,64629.4,233.7754
2026-06-18 01:30:00+00:00,64629.4,64721.8,64570.0,64585.5,246.6958
2026-06-18 01:45:00+00:00,64585.5,64585.5,64444.0,64520.8,187.4548
2026-06-18 02:00:00+00:00,64520.8,64649.8,64499.8,64541.3,295.9781
2026-06-18 02:15:00+00:00,64541.3,64720.8,64453.1,64672.6,288.1456
2026-06-18 02:30:00+00:00,64672.6,64741.2,64645.5,64734.9,213.0869
2026-06-18 02:45:00+00:00,64734.9,64749.9,64641.0,64652.2,249.4783
2026-06-18 03:00:00+00:00,64652.2,64652.2,64487.5,64492.0,200.8315
2026-06-18 03:15:00+00:00,64492.0,64501.9,64280.7,64280.8,349.158
2026-06-18 03:30:00+00:00,64280.8,64370.6,64228.8,64297.9,556.2818
2026-06-18 03:45:00+00:00,64297.9,64380.7,64235.5,64254.8,339.8526
2026-06-18 04:00:00+00:00,64254.8,64310.7,63795.1,63908.2,1980.4266
2026-06-18 04:15:00+00:00,63908.2,64079.5,63821.9,63911.8,889.2103
2026-06-18 04:30:00+00:00,63911.8,63958.1,63848.3,63850.0,427.0709
2026-06-18 04:45:00+00:00,63850.0,63946.0,63800.0,63850.1,403.474
2026-06-18 05:00:00+00:00,63850.1,63947.6,63660.2,63888.4,1266.2784
2026-06-18 05:15:00+00:00,63888.4,63972.3,63877.7,63893.1,368.2638
2026-06-18 05:30:00+00:00,63893.1,63999.9,63820.2,63900.0,345.4521
2026-06-18 05:45:00+00:00,63900.0,63976.6,63849.5,63961.9,328.2839
2026-06-18 06:00:00+00:00,63961.9,64048.2,63851.4,63927.2,427.723
2026-06-18 06:15:00+00:00,63927.2,63970.8,63815.2,63958.7,252.3285
2026-06-18 06:30:00+00:00,63958.7,64070.9,63939.0,64068.1,258.2831
2026-06-18 06:45:00+00:00,64068.1,64097.6,64025.3,64052.0,379.1903
2026-06-18 07:00:00+00:00,64052.0,64076.3,63985.3,64064.8,342.9109
2026-06-18 07:15:00+00:00,64064.8,64281.1,64048.7,64266.7,407.1721
2026-06-18 07:30:00+00:00,64266.7,64427.6,64218.8,64402.7,401.0655
2026-06-18 07:45:00+00:00,64402.7,64480.3,64388.8,64470.3,262.7158
2026-06-18 08:00:00+00:00,64470.3,64626.2,64351.4,64512.6,743.5477
2026-06-18 08:15:00+00:00,64512.6,64577.0,64478.1,64547.8,236.97
2026-06-18 08:30:00+00:00,64547.8,64575.8,64485.1,64485.2,321.1576
2026-06-18 08:45:00+00:00,64485.2,64498.9,64349.8,64369.9,347.31
2026-06-18 09:00:00+00:00,64369.9,64376.5,64283.9,64361.6,306.7405
2026-06-18 09:15:00+00:00,64361.6,64449.9,64205.8,64221.7,341.8817
2026-06-18 09:30:00+00:00,64221.7,64281.7,64180.3,64257.3,229.2217
2026-06-18 09:45:00+00:00,64257.3,64297.7,64162.3,64172.5,136.0129
2026-06-18 10:00:00+00:00,64172.5,64172.5,63963.4,63985.7,347.077
2026-06-18 10:15:00+00:00,63985.7,64027.7,63882.0,63942.5,440.8232
2026-06-18 10:30:00+00:00,63942.5,64055.3,63914.7,63974.7,450.5504
2026-06-18 10:45:00+00:00,63974.7,64196.9,63971.2,64050.0,512.3813
2026-06-18 11:00:00+00:00,64050.0,64175.8,63970.8,63998.1,343.682
2026-06-18 11:15:00+00:00,63998.1,64060.8,63871.6,64043.7,480.8193
2026-06-18 11:30:00+00:00,64043.7,64057.5,63854.9,63946.1,404.5177
2026-06-18 11:45:00+00:00,63946.1,64008.5,63854.9,63940.0,229.8589
2026-06-18 12:00:00+00:00,63940.0,64015.5,63892.7,63977.9,439.1175
2026-06-18 12:15:00+00:00,63977.9,64172.3,63959.8,64172.3,477.1615
2026-06-18 12:30:00+00:00,64172.3,64238.9,64098.8,64225.0,526.9128
2026-06-18 12:45:00+00:00,64225.0,64377.7,64224.7,64345.7,319.4896
2026-06-18 13:00:00+00:00,64345.7,64413.4,64256.0,64368.7,442.6802
2026-06-18 13:15:00+00:00,64368.7,64415.6,64294.7,64327.2,533.327
2026-06-18 13:30:00+00:00,64327.2,64355.1,63845.0,63850.0,1435.074
2026-06-18 13:45:00+00:00,63850.0,64132.6,63753.1,63952.3,1326.4101
2026-06-18 14:00:00+00:00,63952.3,64047.4,63694.9,63752.0,1503.5351
2026-06-18 14:15:00+00:00,63752.0,64181.0,63680.7,63785.9,1309.9833
2026-06-18 14:30:00+00:00,63785.9,64052.6,63730.3,63841.2,1023.2156
2026-06-18 14:45:00+00:00,63841.2,63968.2,63566.8,63784.1,6602.8542
2026-06-18 15:00:00+00:00,63784.1,63796.5,63525.9,63525.9,1079.3202
2026-06-18 15:15:00+00:00,63525.9,63571.1,63158.3,63214.7,5071.3696
2026-06-18 15:30:00+00:00,63214.7,63354.9,62651.4,62755.0,3980.1636
2026-06-18 15:45:00+00:00,62755.0,62863.2,62259.0,62337.7,3938.2583
2026-06-18 16:00:00+00:00,62337.7,62694.2,62309.9,62601.7,1478.5984
2026-06-18 16:15:00+00:00,62601.7,62731.4,62482.9,62568.1,802.4922
2026-06-18 16:30:00+00:00,62568.1,62749.9,62475.5,62688.0,699.8524
2026-06-18 16:45:00+00:00,62688.0,62788.8,62606.8,62664.0,559.2032
2026-06-18 17:00:00+00:00,62664.0,62677.4,62378.8,62478.0,799.9305
2026-06-18 17:15:00+00:00,62478.0,62626.7,62240.8,62553.0,5624.4538
2026-06-18 17:30:00+00:00,62553.0,62724.8,62486.0,62622.1,1099.8064
2026-06-18 17:45:00+00:00,62622.1,62699.8,62485.8,62579.0,438.3496
2026-06-18 18:00:00+00:00,62579.0,62716.3,62552.6,62678.5,655.4425
2026-06-18 18:15:00+00:00,62678.5,62932.5,62583.9,62826.2,1151.5373
2026-06-18 18:30:00+00:00,62826.2,62826.2,62652.0,62748.2,653.375
2026-06-18 18:45:00+00:00,62748.2,62871.5,62597.0,62683.3,669.5606
2026-06-18 19:00:00+00:00,62683.3,62716.5,62607.9,62661.0,367.2203
2026-06-18 19:15:00+00:00,62661.0,62788.6,62618.0,62753.4,381.5146
2026-06-18 19:30:00+00:00,62753.4,62978.6,62745.9,62943.2,331.754
2026-06-18 19:45:00+00:00,62943.2,62983.2,62879.1,62925.2,567.2547
2026-06-18 20:00:00+00:00,62925.2,63202.1,62925.2,63144.4,1025.9518
2026-06-18 20:15:00+00:00,63144.4,63255.6,63068.0,63089.9,366.6416
2026-06-18 20:30:00+00:00,63089.9,63150.8,63019.8,63109.8,612.3797
2026-06-18 20:45:00+00:00,63109.8,63109.9,63012.6,63063.0,159.789
2026-06-18 21:00:00+00:00,63063.0,63098.6,62884.5,62895.0,351.1555
2026-06-18 21:15:00+00:00,62895.0,63020.5,62835.7,62930.8,317.2657
2026-06-18 21:30:00+00:00,62930.8,62960.4,62835.9,62889.1,205.5276
2026-06-18 21:45:00+00:00,62889.1,62973.0,62858.7,62936.0,190.2345
2026-06-18 22:00:00+00:00,62936.0,62961.8,62877.8,62892.6,153.7804
2026-06-18 22:15:00+00:00,62892.6,62900.5,62739.2,62807.1,427.5339
2026-06-18 22:30:00+00:00,62807.1,62826.2,62710.3,62785.3,295.8561
2026-06-18 22:45:00+00:00,62785.3,62868.0,62749.5,62852.8,153.0183
2026-06-18 23:00:00+00:00,62852.8,62903.4,62717.0,62728.9,339.1434
2026-06-18 23:15:00+00:00,62728.9,62850.1,62723.5,62849.7,179.8904
2026-06-18 23:30:00+00:00,62849.7,62919.9,62847.4,62882.9,186.1109
2026-06-18 23:45:00+00:00,62882.9,62963.8,62823.4,62923.9,308.0566
2026-06-19 00:00:00+00:00,62923.9,62959.0,62812.5,62838.4,286.0242
2026-06-19 00:15:00+00:00,62838.4,62974.4,62819.9,62939.3,292.9252
2026-06-19 00:30:00+00:00,62939.3,63035.2,62929.7,63035.2,208.9416
2026-06-19 00:45:00+00:00,63035.2,63066.3,62943.9,62991.5,201.2294
2026-06-19 01:00:00+00:00,62991.5,63059.8,62863.8,62939.8,335.2353
2026-06-19 01:15:00+00:00,62939.8,63073.0,62890.0,62898.4,251.6631
2026-06-19 01:30:00+00:00,62898.4,62929.1,62814.2,62883.9,260.3831
2026-06-19 01:45:00+00:00,62883.9,63008.7,62883.9,62994.5,146.1881
2026-06-19 02:00:00+00:00,62994.5,63088.0,62985.4,62995.1,179.2201
2026-06-19 02:15:00+00:00,62995.1,63043.2,62917.8,62923.2,312.4455
2026-06-19 02:30:00+00:00,62923.2,62999.9,62884.2,62912.0,307.8466
2026-06-19 02:45:00+00:00,62912.0,62994.3,62858.1,62974.2,193.6164
2026-06-19 03:00:00+00:00,62974.2,63004.6,62686.5,62711.4,332.1611
2026-06-19 03:15:00+00:00,62711.4,62826.6,62349.9,62809.8,27533.7548
